Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
67,2,73,17,0.057923878360442355,49,1,4,46,0.95,0.05,0.9245283018867925,0.02127659574468085,0.9787234042553191,0.98
68,2,113,14,0.2309597496628362,52,19,6,23,0.75,0.25,0.896551724137931,0.4523809523809524,0.5476190476190477,0.7323943661971831
69,2,23,16,0.18368138094342032,25,4,9,62,0.87,0.13,0.7352941176470589,0.06060606060606061,0.9393939393939394,0.8620689655172413
70,2,80,18,0.007826535517848204,49,1,0,50,0.99,0.01,1.0,0.0196078431372549,0.9803921568627451,0.98
71,2,58,5,0.19936082037203845,34,22,12,32,0.66,0.34,0.7391304347826086,0.4074074074074074,0.5925925925925926,0.6071428571428571
72,2,50,14,0.0029383805522961715,47,0,0,53,1.0,0.0,1.0,0.0,1.0,1.0
73,2,53,10,0.009959005208315858,40,0,0,60,1.0,0.0,1.0,0.0,1.0,1.0
74,2,118,7,0.0694391809621556,47,11,11,31,0.78,0.22,0.8103448275862069,0.2619047619047619,0.7380952380952381,0.8103448275862069
75,2,144,19,0.14226265226457419,40,13,8,39,0.79,0.21,0.8333333333333334,0.25,0.75,0.7547169811320755
76,2,2,25,0.14631018210119778,67,6,9,18,0.85,0.15,0.881578947368421,0.25,0.75,0.9178082191780822
77,2,188,18,0.058182434322846505,47,5,5,43,0.9,0.1,0.9038461538461539,0.10416666666666667,0.8958333333333334,0.9038461538461539
78,2,194,25,0.17775602354218253,31,14,9,46,0.77,0.23,0.775,0.23333333333333334,0.7666666666666667,0.6888888888888889
79,2,145,21,0.15997584385408997,46,16,9,29,0.75,0.25,0.8363636363636363,0.35555555555555557,0.6444444444444445,0.7419354838709677
80,2,123,22,0.1980670443273564,34,17,8,41,0.75,0.25,0.8095238095238095,0.29310344827586204,0.7068965517241379,0.6666666666666666
81,2,180,22,0.19845826609914066,38,14,12,36,0.74,0.26,0.76,0.28,0.72,0.7307692307692307
82,2,91,16,0.22649352026143918,41,11,16,32,0.73,0.27,0.7192982456140351,0.2558139534883721,0.7441860465116279,0.7884615384615384
83,2,43,1,0.07476471135885854,19,16,17,48,0.67,0.33,0.5277777777777778,0.25,0.75,0.5428571428571428
84,2,137,22,0.17859255129479065,45,9,11,35,0.8,0.2,0.8035714285714286,0.20454545454545456,0.7954545454545454,0.8333333333333334
85,2,129,15,0.017701719320283277,45,2,1,52,0.97,0.03,0.9782608695652174,0.037037037037037035,0.9629629629629629,0.9574468085106383
86,2,189,18,0.18899405201928832,46,12,12,30,0.76,0.24,0.7931034482758621,0.2857142857142857,0.7142857142857143,0.7931034482758621
87,2,166,4,0.16607134280468508,36,17,15,32,0.68,0.32,0.7058823529411765,0.3469387755102041,0.6530612244897959,0.6792452830188679
88,2,91,14,0.21004544332077374,41,9,23,27,0.68,0.32,0.640625,0.25,0.75,0.82
